,Relationship,name,full_community_id,"""Ar""","""AtomicNumber""","""Density""","""MeltingPoint""","""Symbol""","""full_community_id""","""name"""
3850,IS_COMPOSED_OF,47940,1413,1455,327,28,1455,58.6934,NICKEL,Ni
3851,IS_COMPOSED_OF,47940,1413,1085,319,29,1085,63.546,COPPER,Cu
3852,IS_COMPOSED_OF,47940,1413,1538,321,26,1538,55.845,IRON,Fe
3853,IS_COMPOSED_OF,47940,1413,327.5,329,82,327.5,207.2,LEAD,Pb
3854,IS_COMPOSED_OF,47940,1413,231.9,326,50,231.9,118.71,TIN,Sn
3855,IS_COMPOSED_OF,47940,1413,419.5,328,30,419.5,65.38,ZINC,Zn
3856,IS_COMPOSED_OF,47940,1413,1085,319,29,1085,63.546,COPPER,Cu
3857,IS_COMPOSED_OF,47940,1413,231.9,326,50,231.9,118.71,TIN,Sn
3858,IS_COMPOSED_OF,47940,1413,1538,321,26,1538,55.845,IRON,Fe
3859,IS_COMPOSED_OF,47940,1413,327.5,329,82,327.5,207.2,LEAD,Pb
3860,IS_COMPOSED_OF,47940,1413,1455,327,28,1455,58.6934,NICKEL,Ni
3861,IS_COMPOSED_OF,C48200,1414,231.9,326,50,231.9,118.71,TIN,Sn
3862,IS_COMPOSED_OF,C48200,1414,419.5,328,30,419.5,65.38,ZINC,Zn
3863,IS_COMPOSED_OF,C48200,1414,327.5,329,82,327.5,207.2,LEAD,Pb
3864,IS_COMPOSED_OF,C48200,1414,1538,321,26,1538,55.845,IRON,Fe
3865,IS_COMPOSED_OF,C48200,1414,1085,319,29,1085,63.546,COPPER,Cu
3866,IS_COMPOSED_OF,C48200,1414,1085,319,29,1085,63.546,COPPER,Cu
3867,IS_COMPOSED_OF,C48200,1414,327.5,329,82,327.5,207.2,LEAD,Pb
3868,IS_COMPOSED_OF,C48200,1414,231.9,326,50,231.9,118.71,TIN,Sn
3869,IS_COMPOSED_OF,C48500,1415,419.5,328,30,419.5,65.38,ZINC,Zn
3870,IS_COMPOSED_OF,C48500,1415,231.9,326,50,231.9,118.71,TIN,Sn
3871,IS_COMPOSED_OF,C48500,1415,1085,319,29,1085,63.546,COPPER,Cu
3872,IS_COMPOSED_OF,C48500,1415,1538,321,26,1538,55.845,IRON,Fe
3873,IS_COMPOSED_OF,C48500,1415,327.5,329,82,327.5,207.2,LEAD,Pb
3874,IS_COMPOSED_OF,C48500,1415,231.9,326,50,231.9,118.71,TIN,Sn
3875,IS_COMPOSED_OF,C48500,1415,1085,319,29,1085,63.546,COPPER,Cu
3876,IS_COMPOSED_OF,C48500,1415,327.5,329,82,327.5,207.2,LEAD,Pb
3877,IS_COMPOSED_OF,C48510,1416,1085,319,29,1085,63.546,COPPER,Cu
3878,IS_COMPOSED_OF,C48510,1416,816.8,944,33,816.8,74.9216,ARSENIC,As
3879,IS_COMPOSED_OF,C48510,1416,327.5,329,82,327.5,207.2,LEAD,Pb
3880,IS_COMPOSED_OF,C48510,1416,231.9,326,50,231.9,118.71,TIN,Sn
3881,IS_COMPOSED_OF,C48510,1416,419.5,328,30,419.5,65.38,ZINC,Zn
3882,IS_COMPOSED_OF,C48510,1416,816.8,944,33,816.8,74.9216,ARSENIC,As
3883,IS_COMPOSED_OF,C48510,1416,231.9,326,50,231.9,118.71,TIN,Sn
3884,IS_COMPOSED_OF,C48510,1416,327.5,329,82,327.5,207.2,LEAD,Pb
3885,IS_COMPOSED_OF,C48510,1416,1085,319,29,1085,63.546,COPPER,Cu
3886,IS_COMPOSED_OF,C48600,1417,419.5,328,30,419.5,65.38,ZINC,Zn
3887,IS_COMPOSED_OF,C48600,1417,231.9,326,50,231.9,118.71,TIN,Sn
3888,IS_COMPOSED_OF,C48600,1417,327.5,329,82,327.5,207.2,LEAD,Pb
3889,IS_COMPOSED_OF,C48600,1417,1085,319,29,1085,63.546,COPPER,Cu
3890,IS_COMPOSED_OF,C48600,1417,816.8,944,33,816.8,74.9216,ARSENIC,As
3891,IS_COMPOSED_OF,C48600,1417,1085,319,29,1085,63.546,COPPER,Cu
3892,IS_COMPOSED_OF,C48600,1417,816.8,944,33,816.8,74.9216,ARSENIC,As
3893,IS_COMPOSED_OF,C48600,1417,327.5,329,82,327.5,207.2,LEAD,Pb
3894,IS_COMPOSED_OF,C48600,1417,231.9,326,50,231.9,118.71,TIN,Sn
3895,IS_COMPOSED_OF,C48640,1418,327.5,329,82,327.5,207.2,LEAD,Pb
3896,IS_COMPOSED_OF,C48640,1418,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
3897,IS_COMPOSED_OF,C48640,1418,419.5,328,30,419.5,65.38,ZINC,Zn
3898,IS_COMPOSED_OF,C48640,1418,1538,321,26,1538,55.845,IRON,Fe
3899,IS_COMPOSED_OF,C48640,1418,1085,319,29,1085,63.546,COPPER,Cu
3900,IS_COMPOSED_OF,C48640,1418,231.9,326,50,231.9,118.71,TIN,Sn
3901,IS_COMPOSED_OF,C48640,1418,1455,327,28,1455,58.6934,NICKEL,Ni
3902,IS_COMPOSED_OF,C48640,1418,327.5,329,82,327.5,207.2,LEAD,Pb
3903,IS_COMPOSED_OF,C48640,1418,1085,319,29,1085,63.546,COPPER,Cu
3904,IS_COMPOSED_OF,C48640,1418,231.9,326,50,231.9,118.71,TIN,Sn
3905,IS_COMPOSED_OF,C48640,1418,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
3906,IS_COMPOSED_OF,C48645,1419,327.5,329,82,327.5,207.2,LEAD,Pb
3907,IS_COMPOSED_OF,C48645,1419,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
3908,IS_COMPOSED_OF,C48645,1419,1455,327,28,1455,58.6934,NICKEL,Ni
3909,IS_COMPOSED_OF,C48645,1419,231.9,326,50,231.9,118.71,TIN,Sn
3910,IS_COMPOSED_OF,C48645,1419,1538,321,26,1538,55.845,IRON,Fe
3911,IS_COMPOSED_OF,C48645,1419,1085,319,29,1085,63.546,COPPER,Cu
3912,IS_COMPOSED_OF,C48645,1419,419.5,328,30,419.5,65.38,ZINC,Zn
3913,IS_COMPOSED_OF,C48645,1419,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
3914,IS_COMPOSED_OF,C48645,1419,327.5,329,82,327.5,207.2,LEAD,Pb
3915,IS_COMPOSED_OF,C48645,1419,1455,327,28,1455,58.6934,NICKEL,Ni
3916,IS_COMPOSED_OF,C48645,1419,1085,319,29,1085,63.546,COPPER,Cu
3917,IS_COMPOSED_OF,C48645,1419,231.9,326,50,231.9,118.71,TIN,Sn
3918,IS_COMPOSED_OF,C49080,1420,419.5,328,30,419.5,65.38,ZINC,Zn
3919,IS_COMPOSED_OF,C49080,1420,327.5,329,82,327.5,207.2,LEAD,Pb
3920,IS_COMPOSED_OF,C49080,1420,660.3,322,13,660.3,26.981539,ALUMINUM,Al
3921,IS_COMPOSED_OF,C49080,1420,1085,319,29,1085,63.546,COPPER,Cu
3922,IS_COMPOSED_OF,C49080,1420,231.9,326,50,231.9,118.71,TIN,Sn
3923,IS_COMPOSED_OF,C49080,1420,1085,319,29,1085,63.546,COPPER,Cu
3924,IS_COMPOSED_OF,C49080,1420,231.9,326,50,231.9,118.71,TIN,Sn
3925,IS_COMPOSED_OF,C49100,1421,231.9,326,50,231.9,118.71,TIN,Sn
3926,IS_COMPOSED_OF,C49100,1421,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
3927,IS_COMPOSED_OF,C49100,1421,1538,321,26,1538,55.845,IRON,Fe
3928,IS_COMPOSED_OF,C49100,1421,419.5,328,30,419.5,65.38,ZINC,Zn
3929,IS_COMPOSED_OF,C49100,1421,,,,,Te,Te,
3930,IS_COMPOSED_OF,C49100,1421,1455,327,28,1455,58.6934,NICKEL,Ni
3931,IS_COMPOSED_OF,C49100,1421,1085,319,29,1085,63.546,COPPER,Cu
3932,IS_COMPOSED_OF,C49100,1421,327.5,329,82,327.5,207.2,LEAD,Pb
3933,IS_COMPOSED_OF,C49100,1421,1085,319,29,1085,63.546,COPPER,Cu
3934,IS_COMPOSED_OF,C49100,1421,,,,,Te,Te,
3935,IS_COMPOSED_OF,C49250,1422,1538,321,26,1538,55.845,IRON,Fe
3936,IS_COMPOSED_OF,C49250,1422,231.9,326,50,231.9,118.71,TIN,Sn
3937,IS_COMPOSED_OF,C49250,1422,271.4,332,83,271.4,208.9804,BISMUTH,Bi
3938,IS_COMPOSED_OF,C49250,1422,419.5,328,30,419.5,65.38,ZINC,Zn
3939,IS_COMPOSED_OF,C49250,1422,594.22,430,48,594.22,112.411,CADMIUM,Cd
3940,IS_COMPOSED_OF,C49250,1422,1085,319,29,1085,63.546,COPPER,Cu
3941,IS_COMPOSED_OF,C49250,1422,327.5,329,82,327.5,207.2,LEAD,Pb
3942,IS_COMPOSED_OF,C49250,1422,1085,319,29,1085,63.546,COPPER,Cu
3943,IS_COMPOSED_OF,C49250,1422,271.4,332,83,271.4,208.9804,BISMUTH,Bi
3944,IS_COMPOSED_OF,C49255,1423,1085,319,29,1085,63.546,COPPER,Cu
3945,IS_COMPOSED_OF,C49255,1423,1455,327,28,1455,58.6934,NICKEL,Ni
3946,IS_COMPOSED_OF,C49255,1423,220,945,34,220,78.96,SELENIUM ,Se
3947,IS_COMPOSED_OF,C49255,1423,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
3948,IS_COMPOSED_OF,C49255,1423,419.5,328,30,419.5,65.38,ZINC,Zn
3949,IS_COMPOSED_OF,C49255,1423,231.9,326,50,231.9,118.71,TIN,Sn
3950,IS_COMPOSED_OF,C49255,1423,1414,333,14,1414,28.0855,SILICON,Si
3951,IS_COMPOSED_OF,C49255,1423,594.22,430,48,594.22,112.411,CADMIUM,Cd
3952,IS_COMPOSED_OF,C49255,1423,271.4,332,83,271.4,208.9804,BISMUTH,Bi
3953,IS_COMPOSED_OF,C49255,1423,1538,321,26,1538,55.845,IRON,Fe
3954,IS_COMPOSED_OF,C49255,1423,327.5,329,82,327.5,207.2,LEAD,Pb
3955,IS_COMPOSED_OF,C49255,1423,1085,319,29,1085,63.546,COPPER,Cu
3956,IS_COMPOSED_OF,C49255,1423,271.4,332,83,271.4,208.9804,BISMUTH,Bi
3957,IS_COMPOSED_OF,C49255,1423,220,945,34,220,78.96,SELENIUM ,Se
3958,IS_COMPOSED_OF,C49260,1424,231.9,326,50,231.9,118.71,TIN,Sn
3959,IS_COMPOSED_OF,C49260,1424,271.4,332,83,271.4,208.9804,BISMUTH,Bi
3960,IS_COMPOSED_OF,C49260,1424,1085,319,29,1085,63.546,COPPER,Cu
3961,IS_COMPOSED_OF,C49260,1424,594.22,430,48,594.22,112.411,CADMIUM,Cd
3962,IS_COMPOSED_OF,C49260,1424,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
3963,IS_COMPOSED_OF,C49260,1424,419.5,328,30,419.5,65.38,ZINC,Zn
3964,IS_COMPOSED_OF,C49260,1424,1538,321,26,1538,55.845,IRON,Fe
3965,IS_COMPOSED_OF,C49260,1424,327.5,329,82,327.5,207.2,LEAD,Pb
3966,IS_COMPOSED_OF,C49260,1424,1414,333,14,1414,28.0855,SILICON,Si
3967,IS_COMPOSED_OF,C49260,1424,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
3968,IS_COMPOSED_OF,C49260,1424,271.4,332,83,271.4,208.9804,BISMUTH,Bi
3969,IS_COMPOSED_OF,C49260,1424,1085,319,29,1085,63.546,COPPER,Cu
3970,IS_COMPOSED_OF,C49265,1425,1538,321,26,1538,55.845,IRON,Fe
3971,IS_COMPOSED_OF,C49265,1425,231.9,326,50,231.9,118.71,TIN,Sn
3972,IS_COMPOSED_OF,C49265,1425,271.4,332,83,271.4,208.9804,BISMUTH,Bi
3973,IS_COMPOSED_OF,C49265,1425,594.22,430,48,594.22,112.411,CADMIUM,Cd
3974,IS_COMPOSED_OF,C49265,1425,327.5,329,82,327.5,207.2,LEAD,Pb
3975,IS_COMPOSED_OF,C49265,1425,1085,319,29,1085,63.546,COPPER,Cu
3976,IS_COMPOSED_OF,C49265,1425,1414,333,14,1414,28.0855,SILICON,Si
3977,IS_COMPOSED_OF,C49265,1425,419.5,328,30,419.5,65.38,ZINC,Zn
3978,IS_COMPOSED_OF,C49265,1425,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
3979,IS_COMPOSED_OF,C49265,1425,271.4,332,83,271.4,208.9804,BISMUTH,Bi
3980,IS_COMPOSED_OF,C49265,1425,1085,319,29,1085,63.546,COPPER,Cu
3981,IS_COMPOSED_OF,C49265,1425,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
3982,IS_COMPOSED_OF,C49265,1425,327.5,329,82,327.5,207.2,LEAD,Pb
3983,IS_COMPOSED_OF,C49300,1426,630.5,331,51,630.5,121.76,ANTIMONY,Sb
3984,IS_COMPOSED_OF,C49300,1426,1455,327,28,1455,58.6934,NICKEL,Ni
3985,IS_COMPOSED_OF,C49300,1426,419.5,328,30,419.5,65.38,ZINC,Zn
3986,IS_COMPOSED_OF,C49300,1426,1538,321,26,1538,55.845,IRON,Fe
3987,IS_COMPOSED_OF,C49300,1426,1085,319,29,1085,63.546,COPPER,Cu
3988,IS_COMPOSED_OF,C49300,1426,220,945,34,220,78.96,SELENIUM ,Se
3989,IS_COMPOSED_OF,C49300,1426,594.22,430,48,594.22,112.411,CADMIUM,Cd
3990,IS_COMPOSED_OF,C49300,1426,271.4,332,83,271.4,208.9804,BISMUTH,Bi
3991,IS_COMPOSED_OF,C49300,1426,327.5,329,82,327.5,207.2,LEAD,Pb
3992,IS_COMPOSED_OF,C49300,1426,1414,333,14,1414,28.0855,SILICON,Si
3993,IS_COMPOSED_OF,C49300,1426,231.9,326,50,231.9,118.71,TIN,Sn
3994,IS_COMPOSED_OF,C49300,1426,231.9,326,50,231.9,118.71,TIN,Sn
3995,IS_COMPOSED_OF,C49300,1426,1085,319,29,1085,63.546,COPPER,Cu
3996,IS_COMPOSED_OF,C49300,1426,271.4,332,83,271.4,208.9804,BISMUTH,Bi
3997,IS_COMPOSED_OF,C50100,1428,1085,319,29,1085,63.546,COPPER,Cu
3998,IS_COMPOSED_OF,C50100,1428,1538,321,26,1538,55.845,IRON,Fe
3999,IS_COMPOSED_OF,C50100,1428,327.5,329,82,327.5,207.2,LEAD,Pb
4000,IS_COMPOSED_OF,C50100,1428,231.9,326,50,231.9,118.71,TIN,Sn
4001,IS_COMPOSED_OF,C50100,1428,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4002,IS_COMPOSED_OF,C50100,1428,231.9,326,50,231.9,118.71,TIN,Sn
4003,IS_COMPOSED_OF,C50100,1428,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4004,IS_COMPOSED_OF,C50150,1429,231.9,326,50,231.9,118.71,TIN,Sn
4005,IS_COMPOSED_OF,C50150,1429,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4006,IS_COMPOSED_OF,C50150,1429,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4007,IS_COMPOSED_OF,C50150,1429,231.9,326,50,231.9,118.71,TIN,Sn
4008,IS_COMPOSED_OF,C50150,1429,1085,319,29,1085,63.546,COPPER,Cu
4009,IS_COMPOSED_OF,C50200,1430,1538,321,26,1538,55.845,IRON,Fe
4010,IS_COMPOSED_OF,C50200,1430,231.9,326,50,231.9,118.71,TIN,Sn
4011,IS_COMPOSED_OF,C50200,1430,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4012,IS_COMPOSED_OF,C50200,1430,327.5,329,82,327.5,207.2,LEAD,Pb
4013,IS_COMPOSED_OF,C50200,1430,1085,319,29,1085,63.546,COPPER,Cu
4014,IS_COMPOSED_OF,C50200,1430,231.9,326,50,231.9,118.71,TIN,Sn
4015,IS_COMPOSED_OF,C50510,1434,1455,327,28,1455,58.6934,NICKEL,Ni
4016,IS_COMPOSED_OF,C50510,1434,231.9,326,50,231.9,118.71,TIN,Sn
4017,IS_COMPOSED_OF,C50510,1434,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4018,IS_COMPOSED_OF,C50510,1434,1085,319,29,1085,63.546,COPPER,Cu
4019,IS_COMPOSED_OF,C50510,1434,419.5,328,30,419.5,65.38,ZINC,Zn
4020,IS_COMPOSED_OF,C50510,1434,1455,327,28,1455,58.6934,NICKEL,Ni
4021,IS_COMPOSED_OF,C50510,1434,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4022,IS_COMPOSED_OF,C50510,1434,231.9,326,50,231.9,118.71,TIN,Sn
4023,IS_COMPOSED_OF,C50510,1434,419.5,328,30,419.5,65.38,ZINC,Zn
4024,IS_COMPOSED_OF,C50580,1435,1085,319,29,1085,63.546,COPPER,Cu
4025,IS_COMPOSED_OF,C50580,1435,419.5,328,30,419.5,65.38,ZINC,Zn
4026,IS_COMPOSED_OF,C50580,1435,327.5,329,82,327.5,207.2,LEAD,Pb
4027,IS_COMPOSED_OF,C50580,1435,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4028,IS_COMPOSED_OF,C50580,1435,231.9,326,50,231.9,118.71,TIN,Sn
4029,IS_COMPOSED_OF,C50580,1435,1455,327,28,1455,58.6934,NICKEL,Ni
4030,IS_COMPOSED_OF,C50580,1435,1538,321,26,1538,55.845,IRON,Fe
4031,IS_COMPOSED_OF,C50580,1435,1538,321,26,1538,55.845,IRON,Fe
4032,IS_COMPOSED_OF,C50580,1435,231.9,326,50,231.9,118.71,TIN,Sn
4033,IS_COMPOSED_OF,C50580,1435,1455,327,28,1455,58.6934,NICKEL,Ni
4034,IS_COMPOSED_OF,C50580,1435,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4035,IS_COMPOSED_OF,C50590,1436,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4036,IS_COMPOSED_OF,C50590,1436,231.9,326,50,231.9,118.71,TIN,Sn
4037,IS_COMPOSED_OF,C50590,1436,327.5,329,82,327.5,207.2,LEAD,Pb
4038,IS_COMPOSED_OF,C50590,1436,419.5,328,30,419.5,65.38,ZINC,Zn
4039,IS_COMPOSED_OF,C50590,1436,1538,321,26,1538,55.845,IRON,Fe
4040,IS_COMPOSED_OF,C50590,1436,1085,319,29,1085,63.546,COPPER,Cu
4041,IS_COMPOSED_OF,C50590,1436,231.9,326,50,231.9,118.71,TIN,Sn
4042,IS_COMPOSED_OF,C50590,1436,1538,321,26,1538,55.845,IRON,Fe
4043,IS_COMPOSED_OF,C50590,1436,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4044,IS_COMPOSED_OF,C50700,1437,231.9,326,50,231.9,118.71,TIN,Sn
4045,IS_COMPOSED_OF,C50700,1437,1085,319,29,1085,63.546,COPPER,Cu
4046,IS_COMPOSED_OF,C50700,1437,1538,321,26,1538,55.845,IRON,Fe
4047,IS_COMPOSED_OF,C50700,1437,327.5,329,82,327.5,207.2,LEAD,Pb
4048,IS_COMPOSED_OF,C50700,1437,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4049,IS_COMPOSED_OF,C50700,1437,231.9,326,50,231.9,118.71,TIN,Sn
4050,IS_COMPOSED_OF,C50705,1438,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4051,IS_COMPOSED_OF,C50705,1438,231.9,326,50,231.9,118.71,TIN,Sn
4052,IS_COMPOSED_OF,C50705,1438,419.5,328,30,419.5,65.38,ZINC,Zn
4053,IS_COMPOSED_OF,C50705,1438,327.5,329,82,327.5,207.2,LEAD,Pb
4054,IS_COMPOSED_OF,C50705,1438,1538,321,26,1538,55.845,IRON,Fe
4055,IS_COMPOSED_OF,C50705,1438,1538,321,26,1538,55.845,IRON,Fe
4056,IS_COMPOSED_OF,C50705,1438,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4057,IS_COMPOSED_OF,C50705,1438,1085,319,29,1085,63.546,COPPER,Cu
4058,IS_COMPOSED_OF,C50705,1438,231.9,326,50,231.9,118.71,TIN,Sn
4059,IS_COMPOSED_OF,C50710,1439,1085,319,29,1085,63.546,COPPER,Cu
4060,IS_COMPOSED_OF,C50710,1439,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4061,IS_COMPOSED_OF,C50710,1439,1455,327,28,1455,58.6934,NICKEL,Ni
4062,IS_COMPOSED_OF,C50710,1439,231.9,326,50,231.9,118.71,TIN,Sn
4063,IS_COMPOSED_OF,C50710,1439,1455,327,28,1455,58.6934,NICKEL,Ni
4064,IS_COMPOSED_OF,C50710,1439,231.9,326,50,231.9,118.71,TIN,Sn
4065,IS_COMPOSED_OF,C50715,1440,1085,319,29,1085,63.546,COPPER,Cu
4066,IS_COMPOSED_OF,C50715,1440,231.9,326,50,231.9,118.71,TIN,Sn
4067,IS_COMPOSED_OF,C50715,1440,1538,321,26,1538,55.845,IRON,Fe
4068,IS_COMPOSED_OF,C50715,1440,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4069,IS_COMPOSED_OF,C50715,1440,327.5,329,82,327.5,207.2,LEAD,Pb
4070,IS_COMPOSED_OF,C50715,1440,231.9,326,50,231.9,118.71,TIN,Sn
4071,IS_COMPOSED_OF,C50715,1440,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4072,IS_COMPOSED_OF,C50715,1440,1538,321,26,1538,55.845,IRON,Fe
4073,IS_COMPOSED_OF,C50725,1441,231.9,326,50,231.9,118.71,TIN,Sn
4074,IS_COMPOSED_OF,C50725,1441,327.5,329,82,327.5,207.2,LEAD,Pb
4075,IS_COMPOSED_OF,C50725,1441,1538,321,26,1538,55.845,IRON,Fe
4076,IS_COMPOSED_OF,C50725,1441,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4077,IS_COMPOSED_OF,C50725,1441,419.5,328,30,419.5,65.38,ZINC,Zn
4078,IS_COMPOSED_OF,C50725,1441,1538,321,26,1538,55.845,IRON,Fe
4079,IS_COMPOSED_OF,C50725,1441,231.9,326,50,231.9,118.71,TIN,Sn
4080,IS_COMPOSED_OF,C50725,1441,1085,319,29,1085,63.546,COPPER,Cu
4081,IS_COMPOSED_OF,C50725,1441,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4082,IS_COMPOSED_OF,C50725,1441,419.5,328,30,419.5,65.38,ZINC,Zn
4083,IS_COMPOSED_OF,C50780,1442,1455,327,28,1455,58.6934,NICKEL,Ni
4084,IS_COMPOSED_OF,C50780,1442,1085,319,29,1085,63.546,COPPER,Cu
4085,IS_COMPOSED_OF,C50780,1442,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4086,IS_COMPOSED_OF,C50780,1442,327.5,329,82,327.5,207.2,LEAD,Pb
4087,IS_COMPOSED_OF,C50780,1442,231.9,326,50,231.9,118.71,TIN,Sn
4088,IS_COMPOSED_OF,C50780,1442,1538,321,26,1538,55.845,IRON,Fe
4089,IS_COMPOSED_OF,C50780,1442,419.5,328,30,419.5,65.38,ZINC,Zn
4090,IS_COMPOSED_OF,C50780,1442,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4091,IS_COMPOSED_OF,C50780,1442,231.9,326,50,231.9,118.71,TIN,Sn
4092,IS_COMPOSED_OF,C50780,1442,1455,327,28,1455,58.6934,NICKEL,Ni
4093,IS_COMPOSED_OF,C50780,1442,1538,321,26,1538,55.845,IRON,Fe
4094,IS_COMPOSED_OF,C50800,1443,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4095,IS_COMPOSED_OF,C50800,1443,231.9,326,50,231.9,118.71,TIN,Sn
4096,IS_COMPOSED_OF,C50800,1443,1538,321,26,1538,55.845,IRON,Fe
4097,IS_COMPOSED_OF,C50800,1443,327.5,329,82,327.5,207.2,LEAD,Pb
4098,IS_COMPOSED_OF,C50800,1443,1085,319,29,1085,63.546,COPPER,Cu
4099,IS_COMPOSED_OF,C50800,1443,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4100,IS_COMPOSED_OF,C50800,1443,231.9,326,50,231.9,118.71,TIN,Sn
4101,IS_COMPOSED_OF,C50900,1444,1538,321,26,1538,55.845,IRON,Fe
4102,IS_COMPOSED_OF,C50900,1444,327.5,329,82,327.5,207.2,LEAD,Pb
4103,IS_COMPOSED_OF,C50900,1444,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4104,IS_COMPOSED_OF,C50900,1444,1085,319,29,1085,63.546,COPPER,Cu
4105,IS_COMPOSED_OF,C50900,1444,231.9,326,50,231.9,118.71,TIN,Sn
4106,IS_COMPOSED_OF,C50900,1444,419.5,328,30,419.5,65.38,ZINC,Zn
4107,IS_COMPOSED_OF,C50900,1444,231.9,326,50,231.9,118.71,TIN,Sn
4108,IS_COMPOSED_OF,C50900,1444,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4109,IS_COMPOSED_OF,C51080,1448,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4110,IS_COMPOSED_OF,C51080,1448,419.5,328,30,419.5,65.38,ZINC,Zn
4111,IS_COMPOSED_OF,C51080,1448,1538,321,26,1538,55.845,IRON,Fe
4112,IS_COMPOSED_OF,C51080,1448,327.5,329,82,327.5,207.2,LEAD,Pb
4113,IS_COMPOSED_OF,C51080,1448,1085,319,29,1085,63.546,COPPER,Cu
4114,IS_COMPOSED_OF,C51080,1448,1455,327,28,1455,58.6934,NICKEL,Ni
4115,IS_COMPOSED_OF,C51080,1448,231.9,326,50,231.9,118.71,TIN,Sn
4116,IS_COMPOSED_OF,C51080,1448,1455,327,28,1455,58.6934,NICKEL,Ni
4117,IS_COMPOSED_OF,C51080,1448,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4118,IS_COMPOSED_OF,C51080,1448,1538,321,26,1538,55.845,IRON,Fe
4119,IS_COMPOSED_OF,C51080,1448,231.9,326,50,231.9,118.71,TIN,Sn
4120,IS_COMPOSED_OF,C51100,1449,1085,319,29,1085,63.546,COPPER,Cu
4121,IS_COMPOSED_OF,C51100,1449,419.5,328,30,419.5,65.38,ZINC,Zn
4122,IS_COMPOSED_OF,C51100,1449,327.5,329,82,327.5,207.2,LEAD,Pb
4123,IS_COMPOSED_OF,C51100,1449,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4124,IS_COMPOSED_OF,C51100,1449,1538,321,26,1538,55.845,IRON,Fe
4125,IS_COMPOSED_OF,C51100,1449,231.9,326,50,231.9,118.71,TIN,Sn
4126,IS_COMPOSED_OF,C51100,1449,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4127,IS_COMPOSED_OF,C51100,1449,231.9,326,50,231.9,118.71,TIN,Sn
4128,IS_COMPOSED_OF,C51180,1450,327.5,329,82,327.5,207.2,LEAD,Pb
4129,IS_COMPOSED_OF,C51180,1450,231.9,326,50,231.9,118.71,TIN,Sn
4130,IS_COMPOSED_OF,C51180,1450,1455,327,28,1455,58.6934,NICKEL,Ni
4131,IS_COMPOSED_OF,C51180,1450,1085,319,29,1085,63.546,COPPER,Cu
4132,IS_COMPOSED_OF,C51180,1450,419.5,328,30,419.5,65.38,ZINC,Zn
4133,IS_COMPOSED_OF,C51180,1450,1538,321,26,1538,55.845,IRON,Fe
4134,IS_COMPOSED_OF,C51180,1450,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4135,IS_COMPOSED_OF,C51180,1450,1455,327,28,1455,58.6934,NICKEL,Ni
4136,IS_COMPOSED_OF,C51180,1450,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
4137,IS_COMPOSED_OF,C51180,1450,231.9,326,50,231.9,118.71,TIN,Sn
4138,IS_COMPOSED_OF,C51180,1450,1538,321,26,1538,55.845,IRON,Fe
4139,IS_COMPOSED_OF,C51190,1451,327.5,329,82,327.5,207.2,LEAD,Pb
4140,IS_COMPOSED_OF,C51190,1451,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
